#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         668    -1.48821    -1.58605  0.00880433
         669    -1.48976     -1.5859  0.00879234
         670    -1.49123    -1.58576  0.00878035
         671    -1.49262    -1.58562  0.00876837
         672    -1.49391    -1.58548  0.00875638
         673    -1.49511    -1.58535   0.0087444
         674    -1.49623    -1.58522  0.00873242
         675    -1.49724    -1.58509  0.00872046
         676    -1.49816    -1.58496  0.00870851
         677    -1.49896    -1.58483  0.00869657
         678    -1.49964    -1.58471  0.00868465
         679     -1.5002    -1.58458  0.00867275
         680    -1.50065    -1.58446  0.00866088
         681    -1.50098    -1.58434  0.00864903
         682    -1.50117    -1.58421   0.0086372
         683    -1.50123    -1.58409  0.00862541
         684    -1.50118    -1.58397  0.00861365
         685    -1.50099    -1.58385  0.00860193
         686    -1.50069    -1.58373  0.00859025
         687    -1.50028    -1.58361   0.0085786
         688    -1.49977    -1.58349    0.008567
         689    -1.49917    -1.58336  0.00855544
         690    -1.49849    -1.58324  0.00854392
         691    -1.49774    -1.58312  0.00853245
         692    -1.49695    -1.58299  0.00852103
         693    -1.49613    -1.58287  0.00850966
         694     -1.4953    -1.58274  0.00849833
         695    -1.49448    -1.58261  0.00848705
         696    -1.49368    -1.58249  0.00847582
         697    -1.49292    -1.58236  0.00846463
         698    -1.49221    -1.58223  0.00845349
         699    -1.49157     -1.5821  0.00844239
         700    -1.49099    -1.58197  0.00843134
         701    -1.49049    -1.58184  0.00842032
         702    -1.49006    -1.58171  0.00840934
         703    -1.48971    -1.58158   0.0083984
         704    -1.48943    -1.58145  0.00838749
         705    -1.48921    -1.58131  0.00837661
         706    -1.48903    -1.58118  0.00836576
         707    -1.48888    -1.58105  0.00835495
         708    -1.48874    -1.58092  0.00834417
         709     -1.4886    -1.58079  0.00833341
         710    -1.48842    -1.58066  0.00832269
         711     -1.4882    -1.58053    0.008312
         712    -1.48791     -1.5804  0.00830135
         713    -1.48754    -1.58027  0.00829072
         714    -1.48709    -1.58014  0.00828014
         715    -1.48653    -1.58001  0.00826959
         716    -1.48586    -1.57988  0.00825909
         717    -1.48508    -1.57975  0.00824863
         718    -1.48419    -1.57961  0.00823821
         719    -1.48319    -1.57948  0.00822785
         720     -1.4821    -1.57934  0.00821753
         721    -1.48091    -1.57921  0.00820727
         722    -1.47966    -1.57907  0.00819706
         723    -1.47835    -1.57893   0.0081869
         724      -1.477    -1.57879  0.00817681
         725    -1.47563    -1.57865  0.00816677
         726    -1.47427     -1.5785  0.00815678
         727    -1.47293    -1.57836  0.00814686
         728    -1.47162    -1.57821  0.00813698
         729    -1.47036    -1.57806  0.00812717
         730    -1.46918    -1.57792   0.0081174
         731    -1.46809    -1.57776  0.00810769
         732    -1.46708    -1.57761  0.00809802
         733    -1.46617    -1.57746   0.0080884
         734    -1.46537    -1.57731  0.00807882
         735    -1.46468    -1.57716  0.00806929
         736    -1.46409      -1.577  0.00805978
         737    -1.46361    -1.57685  0.00805032
         738    -1.46324    -1.57669  0.00804088
         739    -1.46297    -1.57654  0.00803147
         740    -1.46277    -1.57639  0.00802209
         741    -1.46267    -1.57623  0.00801273
         742    -1.46265    -1.57608  0.00800339
         743     -1.4627    -1.57593  0.00799408
         744    -1.46281    -1.57578  0.00798478
         745    -1.46298    -1.57562   0.0079755
         746     -1.4632    -1.57547  0.00796623
         747    -1.46345    -1.57532  0.00795698
         748    -1.46376    -1.57517  0.00794774
         749    -1.46409    -1.57503  0.00793851
         750    -1.46444    -1.57488  0.00792929
         751    -1.46483    -1.57473  0.00792009
         752    -1.46525    -1.57459  0.00791089
         753    -1.46568    -1.57444  0.00790171
         754    -1.46614     -1.5743  0.00789254
         755    -1.46661    -1.57416  0.00788337
         756    -1.46712    -1.57401  0.00787421
         757    -1.46765    -1.57387  0.00786507
         758     -1.4682    -1.57373  0.00785593
         759    -1.46879     -1.5736  0.00784679
         760    -1.46941    -1.57346  0.00783766
         761    -1.47008    -1.57332  0.00782854
         762    -1.47079    -1.57319  0.00781943
         763    -1.47154    -1.57305  0.00781031
         764    -1.47235    -1.57292   0.0078012
         765    -1.47323    -1.57279  0.00779209
         766    -1.47417    -1.57266  0.00778298
         767    -1.47518    -1.57254  0.00777387
         768    -1.47626    -1.57241  0.00776476
         769    -1.47743    -1.57229  0.00775565
         770    -1.47867    -1.57217  0.00774653
         771       -1.48    -1.57205   0.0077374
         772    -1.48142    -1.57193  0.00772827
         773    -1.48291    -1.57181  0.00771913
         774    -1.48448     -1.5717  0.00770998
         775    -1.48612    -1.57159  0.00770083
         776    -1.48783    -1.57148  0.00769166
         777     -1.4896    -1.57138  0.00768248
         778    -1.49142    -1.57127  0.00767329
         779    -1.49326    -1.57117   0.0076641
         780    -1.49513    -1.57108  0.00765489
         781      -1.497    -1.57098  0.00764568
         782    -1.49885    -1.57089  0.00763646
         783    -1.50067     -1.5708  0.00762723
         784    -1.50244    -1.57071    0.007618
         785    -1.50412    -1.57063  0.00760877
         786    -1.50571    -1.57055  0.00759954
         787    -1.50718    -1.57047  0.00759031
         788    -1.50851    -1.57039  0.00758108
         789    -1.50967    -1.57031  0.00757186
         790    -1.51065    -1.57023  0.00756265
         791    -1.51143    -1.57016  0.00755346
         792    -1.51199    -1.57009  0.00754428
         793    -1.51231    -1.57001  0.00753512
         794    -1.51238    -1.56994  0.00752598
         795    -1.51219    -1.56987  0.00751686
         796    -1.51173     -1.5698  0.00750777
         797    -1.51099    -1.56972  0.00749871
         798    -1.50999    -1.56965  0.00748969
         799    -1.50872    -1.56957  0.00748071
         800    -1.50719    -1.56949  0.00747176
         801    -1.50541    -1.56941  0.00746286
         802    -1.50339    -1.56933  0.00745401
         803    -1.50116    -1.56925  0.00744521
         804    -1.49874    -1.56916  0.00743647
         805    -1.49615    -1.56907  0.00742778
         806    -1.49342    -1.56897  0.00741916
         807    -1.49059    -1.56888   0.0074106
         808    -1.48769    -1.56878  0.00740211
         809    -1.48477    -1.56867  0.00739369
         810    -1.48185    -1.56856  0.00738534
         811    -1.47897    -1.56845  0.00737706
         812    -1.47617    -1.56834  0.00736885
         813    -1.47348    -1.56822  0.00736071
         814    -1.47091     -1.5681  0.00735264
         815     -1.4685    -1.56798  0.00734463
         816    -1.46626    -1.56786  0.00733669
         817     -1.4642    -1.56773   0.0073288
         818    -1.46233     -1.5676  0.00732098
         819    -1.46064    -1.56747   0.0073132
         820    -1.45912    -1.56734  0.00730548
         821    -1.45777    -1.56721   0.0072978
         822    -1.45657    -1.56707  0.00729016
         823    -1.45549    -1.56694  0.00728257
         824    -1.45452     -1.5668    0.007275
         825    -1.45363    -1.56666  0.00726748
         826     -1.4528    -1.56652  0.00725999
         827    -1.45201    -1.56639  0.00725253
         828    -1.45122    -1.56625   0.0072451
         829    -1.45042    -1.56611  0.00723771
         830     -1.4496    -1.56597  0.00723035
         831    -1.44873    -1.56582  0.00722303
         832    -1.44781    -1.56568  0.00721574
         833    -1.44683    -1.56554  0.00720849
         834    -1.44578     -1.5654  0.00720127
         835    -1.44468    -1.56525   0.0071941
         836     -1.4435    -1.56511  0.00718697
         837    -1.44226    -1.56496  0.00717988
         838    -1.44096    -1.56481  0.00717284
         839    -1.43961    -1.56466  0.00716584
         840    -1.43822    -1.56451  0.00715889
         841     -1.4368    -1.56436  0.00715199
         842    -1.43537    -1.56421  0.00714514
         843    -1.43392    -1.56405  0.00713833
         844    -1.43248     -1.5639  0.00713158
         845    -1.43106    -1.56374  0.00712487
         846    -1.42967    -1.56358  0.00711821
         847    -1.42831    -1.56342   0.0071116
         848      -1.427    -1.56326  0.00710503
         849    -1.42573     -1.5631  0.00709851
         850    -1.42453    -1.56294  0.00709203
         851    -1.42339    -1.56277  0.00708559
         852    -1.42231    -1.56261  0.00707919
         853    -1.42129    -1.56244  0.00707283
         854    -1.42034    -1.56227   0.0070665
         855    -1.41946    -1.56211  0.00706021
         856    -1.41862    -1.56194  0.00705395
         857    -1.41783    -1.56177  0.00704773
         858    -1.41708     -1.5616  0.00704153
         859    -1.41637    -1.56143  0.00703536
         860    -1.41566    -1.56126  0.00702922
         861    -1.41495    -1.56109  0.00702311
         862    -1.41424    -1.56092  0.00701703
         863    -1.41348    -1.56075  0.00701098
         864    -1.41269    -1.56058  0.00700496
         865    -1.41182    -1.56041  0.00699897
         866    -1.41086    -1.56024  0.00699302
         867     -1.4098    -1.56006  0.00698711
         868    -1.40861    -1.55989  0.00698124
         869    -1.40728    -1.55971  0.00697541
         870    -1.40579    -1.55954  0.00696964
         871    -1.40412    -1.55936  0.00696392
         872    -1.40227    -1.55918  0.00695826
         873    -1.40021      -1.559  0.00695267
         874    -1.39795    -1.55881  0.00694716
         875    -1.39546    -1.55863  0.00694173
         876    -1.39277    -1.55844  0.00693639
         877    -1.38985    -1.55824  0.00693114
         878    -1.38675    -1.55805    0.006926
         879    -1.38345    -1.55785  0.00692097
         880    -1.37998    -1.55765  0.00691605
         881    -1.37637    -1.55744  0.00691126
         882    -1.37263    -1.55723   0.0069066
         883    -1.36881    -1.55702  0.00690208
         884    -1.36493     -1.5568  0.00689769
         885    -1.36103    -1.55658  0.00689344
         886    -1.35714    -1.55636  0.00688933
         887    -1.35332    -1.55613  0.00688537
         888    -1.34959    -1.55589  0.00688154
         889    -1.34598    -1.55566  0.00687785
         890    -1.34254    -1.55542  0.00687429
         891     -1.3393    -1.55518  0.00687085
         892    -1.33626    -1.55493  0.00686753
         893    -1.33345    -1.55468  0.00686432
         894    -1.33089    -1.55443   0.0068612
         895    -1.32858    -1.55418  0.00685818
         896    -1.32652    -1.55393  0.00685523
         897     -1.3247    -1.55367  0.00685235
         898    -1.32311    -1.55341  0.00684952
         899    -1.32174    -1.55316  0.00684675
         900    -1.32056     -1.5529  0.00684402
         901    -1.31956    -1.55264  0.00684132
         902    -1.31872    -1.55238  0.00683865
         903    -1.31801    -1.55212    0.006836
         904    -1.31742    -1.55186  0.00683337
         905    -1.31693     -1.5516  0.00683074
         906    -1.31651    -1.55134  0.00682813
         907    -1.31615    -1.55108  0.00682553
         908    -1.31585    -1.55082  0.00682292
         909    -1.31559    -1.55056  0.00682032
         910    -1.31535     -1.5503  0.00681772
         911    -1.31515    -1.55005  0.00681513
         912      -1.315    -1.54979  0.00681252
         913    -1.31488    -1.54953  0.00680992
         914    -1.31479    -1.54927  0.00680731
         915    -1.31476    -1.54902  0.00680469
         916    -1.31477    -1.54876  0.00680207
         917    -1.31486    -1.54851  0.00679943
         918      -1.315    -1.54825  0.00679678
         919    -1.31522      -1.548  0.00679411
         920    -1.31551    -1.54775  0.00679143
         921     -1.3159     -1.5475  0.00678872
         922    -1.31637    -1.54724  0.00678598
         923    -1.31694      -1.547  0.00678321
         924     -1.3176    -1.54675  0.00678041
         925    -1.31836     -1.5465  0.00677758
         926    -1.31922    -1.54625   0.0067747
         927    -1.32017    -1.54601  0.00677178
         928    -1.32121    -1.54577  0.00676882
         929    -1.32235    -1.54553   0.0067658
         930    -1.32356    -1.54529  0.00676273
         931    -1.32487    -1.54505  0.00675961
         932    -1.32624    -1.54482  0.00675644
         933    -1.32771    -1.54458   0.0067532
         934    -1.32924    -1.54435  0.00674991
         935    -1.33086    -1.54413  0.00674655
         936    -1.33254     -1.5439  0.00674313
         937     -1.3343    -1.54368  0.00673964
         938    -1.33612    -1.54346  0.00673608
         939    -1.33802    -1.54324  0.00673246
         940    -1.33998    -1.54302  0.00672877
         941    -1.34201    -1.54281  0.00672501
         942     -1.3441     -1.5426  0.00672118
         943    -1.34627    -1.54239  0.00671728
         944     -1.3485    -1.54218   0.0067133
         945     -1.3508    -1.54198  0.00670925
         946    -1.35316    -1.54178  0.00670513
         947     -1.3556    -1.54158  0.00670093
         948    -1.35809    -1.54139  0.00669665
         949    -1.36064     -1.5412  0.00669231
         950    -1.36324    -1.54101  0.00668788
         951    -1.36589    -1.54083  0.00668338
         952    -1.36859    -1.54065  0.00667881
         953    -1.37132    -1.54047  0.00667417
         954    -1.37408    -1.54029  0.00666945
         955    -1.37686    -1.54012  0.00666466
         956    -1.37966    -1.53996   0.0066598
         957    -1.38246    -1.53979  0.00665488
         958    -1.38526    -1.53963  0.00664989
         959    -1.38803    -1.53947  0.00664483
         960    -1.39078    -1.53932  0.00663971
         961     -1.3935    -1.53917  0.00663454
         962    -1.39617    -1.53902  0.00662931
         963     -1.3988    -1.53887  0.00662402
         964    -1.40135    -1.53873  0.00661868
         965    -1.40384    -1.53859   0.0066133
         966    -1.40625    -1.53845  0.00660787
         967    -1.40857    -1.53832  0.00660241
         968     -1.4108    -1.53819   0.0065969
         969    -1.41292    -1.53806  0.00659136
         970    -1.41493    -1.53793  0.00658579
         971    -1.41683     -1.5378  0.00658018
         972    -1.41861    -1.53768  0.00657456
         973    -1.42025    -1.53756  0.00656891
         974    -1.42177    -1.53744  0.00656324
         975    -1.42316    -1.53733  0.00655755
         976    -1.42442    -1.53721  0.00655185
         977    -1.42554     -1.5371  0.00654615
         978    -1.42652    -1.53698  0.00654043
         979    -1.42736    -1.53687  0.00653471
         980    -1.42808    -1.53676  0.00652898
         981    -1.42866    -1.53665  0.00652326
         982     -1.4291    -1.53654  0.00651753
         983    -1.42942    -1.53643  0.00651181
         984    -1.42961    -1.53632   0.0065061
         985    -1.42968    -1.53621   0.0065004
         986    -1.42962    -1.53611   0.0064947
         987    -1.42946      -1.536  0.00648902
         988    -1.42919    -1.53589  0.00648335
         989    -1.42882    -1.53578   0.0064777
         990    -1.42836    -1.53567  0.00647207
         991    -1.42782    -1.53556  0.00646645
         992    -1.42719    -1.53545  0.00646085
         993    -1.42649    -1.53534  0.00645528
         994    -1.42572    -1.53523  0.00644973
         995     -1.4249    -1.53512   0.0064442
         996    -1.42402    -1.53501  0.00643869
         997     -1.4231     -1.5349  0.00643321
         998    -1.42213    -1.53479  0.00642776
         999    -1.42113    -1.53467  0.00642233
        1000     -1.4201    -1.53456  0.00641693
        1001    -1.41903    -1.53444  0.00641156
        1002    -1.41794    -1.53433  0.00640622
        1003     -1.4168    -1.53421   0.0064009
        1004    -1.41565    -1.53409  0.00639561
        1005    -1.41448    -1.53397  0.00639036
        1006    -1.41328    -1.53385  0.00638513
        1007    -1.41203    -1.53373  0.00637994
        1008    -1.41076    -1.53361  0.00637477
        1009    -1.40945    -1.53349  0.00636964
        1010    -1.40809    -1.53336  0.00636455
        1011    -1.40669    -1.53324  0.00635948
        1012    -1.40522    -1.53311  0.00635446
        1013     -1.4037    -1.53298  0.00634947
        1014    -1.40211    -1.53285  0.00634452
        1015    -1.40045    -1.53272  0.00633961
        1016    -1.39871    -1.53259  0.00633474
        1017    -1.39689    -1.53246  0.00632992
        1018    -1.39498    -1.53232  0.00632514
        1019    -1.39297    -1.53219  0.00632041
        1020    -1.39086    -1.53205  0.00631573
        1021    -1.38864    -1.53191  0.00631111
        1022    -1.38631    -1.53176  0.00630654
        1023    -1.38387    -1.53162  0.00630203
        1024    -1.38132    -1.53147  0.00629759
        1025    -1.37866    -1.53132  0.00629321
        1026    -1.37589    -1.53117   0.0062889
        1027    -1.37301    -1.53102  0.00628466
        1028    -1.37002    -1.53086   0.0062805
        1029    -1.36693     -1.5307  0.00627641
        1030    -1.36374    -1.53054  0.00627241
        1031    -1.36048    -1.53038   0.0062685
        1032    -1.35712    -1.53021  0.00626467
        1033    -1.35371    -1.53004  0.00626094
        1034    -1.35024    -1.52986   0.0062573
        1035    -1.34672    -1.52969  0.00625375
        1036    -1.34318    -1.52951  0.00625031
        1037    -1.33962    -1.52932  0.00624696
        1038    -1.33606    -1.52914  0.00624372
        1039    -1.33252    -1.52895  0.00624057
        1040    -1.32904    -1.52876  0.00623753
        1041     -1.3256    -1.52856  0.00623459
        1042    -1.32223    -1.52836  0.00623175
        1043    -1.31896    -1.52816  0.00622901
        1044     -1.3158    -1.52796  0.00622637
        1045    -1.31277    -1.52775  0.00622381
        1046     -1.3099    -1.52754  0.00622135
        1047    -1.30718    -1.52733  0.00621896
        1048    -1.30466    -1.52712  0.00621666
        1049    -1.30233    -1.52691  0.00621442
        1050    -1.30021    -1.52669  0.00621225
        1051    -1.29831    -1.52647  0.00621014
        1052    -1.29665    -1.52625  0.00620808
        1053    -1.29524    -1.52604  0.00620606
        1054    -1.29407    -1.52582  0.00620407
        1055    -1.29316    -1.52559  0.00620211
        1056    -1.29251    -1.52537  0.00620016
        1057    -1.29212    -1.52515  0.00619822
        1058    -1.29199    -1.52493  0.00619628
        1059    -1.29212    -1.52471  0.00619433
        1060     -1.2925    -1.52449  0.00619236
        1061    -1.29313    -1.52428  0.00619036
        1062    -1.29401    -1.52406  0.00618833
        1063    -1.29513    -1.52384  0.00618625
        1064    -1.29647    -1.52363  0.00618413
        1065    -1.29802    -1.52342  0.00618195
        1066    -1.29978    -1.52321  0.00617971
        1067    -1.30173      -1.523   0.0061774
        1068    -1.30386     -1.5228  0.00617502
        1069    -1.30615    -1.52259  0.00617257
        1070    -1.30859    -1.52239  0.00617004
        1071    -1.31117     -1.5222  0.00616743
        1072    -1.31386      -1.522  0.00616474
        1073    -1.31666    -1.52181  0.00616197
        1074    -1.31953    -1.52162  0.00615911
        1075    -1.32248    -1.52144  0.00615616
        1076    -1.32549    -1.52125  0.00615313
        1077    -1.32852    -1.52108  0.00615002
        1078    -1.33158     -1.5209  0.00614683
        1079    -1.33465    -1.52073  0.00614356
        1080    -1.33771    -1.52056   0.0061402
        1081    -1.34075    -1.52039  0.00613678
        1082    -1.34376    -1.52023  0.00613327
        1083    -1.34671    -1.52007   0.0061297
        1084     -1.3496    -1.51991  0.00612607
        1085    -1.35242    -1.51976  0.00612236
        1086    -1.35515     -1.5196   0.0061186
        1087    -1.35779    -1.51946  0.00611478
        1088    -1.36032    -1.51931  0.00611091
        1089    -1.36274    -1.51917  0.00610699
        1090    -1.36503    -1.51902  0.00610303
        1091     -1.3672    -1.51889  0.00609902
        1092    -1.36922    -1.51875  0.00609497
        1093     -1.3711    -1.51861   0.0060909
        1094    -1.37282    -1.51848  0.00608679
        1095    -1.37439    -1.51835  0.00608265
        1096    -1.37579    -1.51822  0.00607849
        1097    -1.37703    -1.51809  0.00607431
        1098     -1.3781    -1.51796  0.00607012
        1099      -1.379    -1.51784  0.00606591
        1100    -1.37972    -1.51771   0.0060617
        1101    -1.38027    -1.51759  0.00605747
        1102    -1.38064    -1.51746  0.00605325
        1103    -1.38084    -1.51734  0.00604903
        1104    -1.38085    -1.51721  0.00604482
        1105     -1.3807    -1.51709  0.00604061
        1106    -1.38035    -1.51697  0.00603641
        1107    -1.37983    -1.51684  0.00603223
        1108    -1.37915    -1.51672  0.00602806
        1109    -1.37828    -1.51659  0.00602392
        1110    -1.37724    -1.51647   0.0060198
        1111    -1.37603    -1.51634  0.00601571
        1112    -1.37466    -1.51621  0.00601165
        1113    -1.37312    -1.51609  0.00600762
        1114    -1.37142    -1.51596  0.00600363
        1115    -1.36956    -1.51582  0.00599969
        1116    -1.36754    -1.51569  0.00599578
        1117    -1.36538    -1.51556  0.00599192
        1118    -1.36307    -1.51542  0.00598812
        1119    -1.36062    -1.51528  0.00598436
        1120    -1.35803    -1.51514  0.00598067
        1121    -1.35531      -1.515  0.00597703
        1122    -1.35247    -1.51485  0.00597346
        1123    -1.34951    -1.51471  0.00596995
        1124    -1.34643    -1.51456  0.00596652
        1125    -1.34324     -1.5144  0.00596316
        1126    -1.33997    -1.51425  0.00595987
        1127    -1.33661    -1.51409  0.00595667
        1128    -1.33317    -1.51393  0.00595355
        1129    -1.32965    -1.51377  0.00595051
        1130    -1.32609     -1.5136  0.00594756
        1131    -1.32248    -1.51343  0.00594471
        1132    -1.31884    -1.51326  0.00594194
        1133     -1.3152    -1.51309  0.00593927
        1134    -1.31155    -1.51291  0.00593669
        1135    -1.30793    -1.51273   0.0059342
        1136    -1.30435    -1.51255  0.00593181
        1137    -1.30084    -1.51236  0.00592952
        1138     -1.2974    -1.51217  0.00592731
        1139    -1.29405    -1.51198   0.0059252
        1140    -1.29084    -1.51178  0.00592318
        1141    -1.28777    -1.51159  0.00592124
        1142    -1.28486    -1.51139  0.00591938
        1143    -1.28214    -1.51119   0.0059176
        1144    -1.27963    -1.51099  0.00591589
        1145    -1.27734    -1.51078  0.00591424
        1146    -1.27529    -1.51058  0.00591265
        1147     -1.2735    -1.51037  0.00591111
        1148    -1.27197    -1.51016   0.0059096
        1149    -1.27072    -1.50995  0.00590813
        1150    -1.26977    -1.50975  0.00590669
        1151     -1.2691    -1.50954  0.00590526
        1152    -1.26873    -1.50933  0.00590383
        1153    -1.26864    -1.50912   0.0059024
        1154    -1.26884    -1.50891  0.00590095
        1155    -1.26933     -1.5087  0.00589949
        1156    -1.27009     -1.5085    0.005898
        1157     -1.2711    -1.50829  0.00589647
        1158    -1.27234    -1.50809  0.00589489
        1159    -1.27382    -1.50789  0.00589327
        1160     -1.2755    -1.50769  0.00589159
        1161    -1.27736    -1.50749  0.00588986
        1162    -1.27938    -1.50729  0.00588806
        1163    -1.28156     -1.5071   0.0058862
        1164    -1.28386     -1.5069  0.00588426
        1165    -1.28626    -1.50672  0.00588226
        1166    -1.28874    -1.50653  0.00588018
        1167    -1.29129    -1.50634  0.00587804
        1168    -1.29389    -1.50616  0.00587582
        1169     -1.2965    -1.50598  0.00587353
        1170    -1.29913    -1.50581  0.00587117
        1171    -1.30176    -1.50563  0.00586874
        1172    -1.30435    -1.50546  0.00586625
        1173    -1.30691    -1.50529  0.00586369
        1174    -1.30942    -1.50512  0.00586106
        1175    -1.31187    -1.50496  0.00585838
        1176    -1.31425     -1.5048  0.00585565
        1177    -1.31655    -1.50464  0.00585285
        1178    -1.31876    -1.50448  0.00585001
        1179    -1.32088    -1.50432  0.00584712
        1180     -1.3229    -1.50417  0.00584419
        1181    -1.32481    -1.50402  0.00584121
        1182     -1.3266    -1.50387   0.0058382
        1183     -1.3283    -1.50372  0.00583515
        1184    -1.32988    -1.50357  0.00583207
        1185    -1.33134    -1.50343  0.00582896
        1186    -1.33269    -1.50328  0.00582582
        1187    -1.33391    -1.50314  0.00582266
        1188    -1.33504      -1.503  0.00581948
        1189    -1.33604    -1.50286  0.00581628
        1190    -1.33693    -1.50272  0.00581306
        1191    -1.33772    -1.50258  0.00580983
        1192     -1.3384    -1.50244  0.00580659
        1193    -1.33898    -1.50231  0.00580334
        1194    -1.33945    -1.50217  0.00580008
        1195    -1.33983    -1.50203  0.00579682
        1196     -1.3401     -1.5019  0.00579355
        1197    -1.34029    -1.50176  0.00579029
        1198     -1.3404    -1.50163  0.00578702
        1199    -1.34043    -1.50149  0.00578375
        1200    -1.34038    -1.50136  0.00578049
        1201    -1.34026    -1.50123  0.00577723
        1202    -1.34006    -1.50109  0.00577398
        1203    -1.33981    -1.50096  0.00577074
        1204     -1.3395    -1.50082  0.00576751
        1205    -1.33912    -1.50069  0.00576428
        1206    -1.33869    -1.50056  0.00576107
        1207    -1.33822    -1.50042  0.00575786
        1208     -1.3377    -1.50029  0.00575467
        1209    -1.33714    -1.50015  0.00575149
        1210    -1.33654    -1.50002  0.00574833
        1211     -1.3359    -1.49988  0.00574518
        1212    -1.33524    -1.49974  0.00574205
        1213    -1.33453    -1.49961  0.00573893
        1214     -1.3338    -1.49947  0.00573582
        1215    -1.33303    -1.49933  0.00573274
        1216    -1.33223     -1.4992  0.00572967
        1217    -1.33141    -1.49906  0.00572662
        1218    -1.33055    -1.49892  0.00572359
        1219    -1.32967    -1.49878  0.00572058
        1220    -1.32875    -1.49864  0.00571759
        1221    -1.32781     -1.4985  0.00571462
        1222    -1.32684    -1.49836  0.00571167
        1223    -1.32584    -1.49822  0.00570874
        1224    -1.32481    -1.49808  0.00570583
        1225    -1.32375    -1.49794  0.00570295
        1226    -1.32266    -1.49779  0.00570009
        1227    -1.32154    -1.49765  0.00569725
        1228    -1.32038    -1.49751  0.00569444
        1229     -1.3192    -1.49736  0.00569166
        1230    -1.31799    -1.49722   0.0056889
        1231    -1.31676    -1.49707  0.00568616
        1232     -1.3155    -1.49692  0.00568346
        1233    -1.31422    -1.49677  0.00568078
        1234    -1.31291    -1.49662  0.00567813
        1235    -1.31159    -1.49647  0.00567551
        1236    -1.31026    -1.49632  0.00567292
        1237    -1.30893    -1.49617  0.00567035
        1238     -1.3076    -1.49602  0.00566782
        1239    -1.30627    -1.49587  0.00566531
        1240    -1.30495    -1.49571  0.00566284
        1241    -1.30365    -1.49556  0.00566039
        1242    -1.30237     -1.4954  0.00565797
        1243    -1.30113    -1.49525  0.00565557
        1244    -1.29991    -1.49509  0.00565321
        1245    -1.29873    -1.49493  0.00565086
        1246    -1.29761    -1.49477  0.00564855
        1247    -1.29655    -1.49461  0.00564625
        1248    -1.29554    -1.49445  0.00564398
        1249    -1.29461    -1.49429  0.00564173
        1250    -1.29374    -1.49413   0.0056395
        1251    -1.29295    -1.49397  0.00563728
        1252    -1.29225    -1.49381  0.00563508
        1253    -1.29162    -1.49365   0.0056329
        1254    -1.29106    -1.49349  0.00563072
        1255    -1.29059    -1.49333  0.00562855
        1256    -1.29019    -1.49317   0.0056264
        1257    -1.28988      -1.493  0.00562424
        1258    -1.28964    -1.49284   0.0056221
        1259    -1.28948    -1.49268  0.00561995
        1260    -1.28939    -1.49252  0.00561781
        1261    -1.28936    -1.49236  0.00561566
        1262    -1.28938     -1.4922  0.00561351
        1263    -1.28946    -1.49204  0.00561136
        1264    -1.28959    -1.49188  0.00560921
        1265    -1.28976    -1.49172  0.00560705
        1266    -1.28995    -1.49156  0.00560489
        1267    -1.29017     -1.4914  0.00560271
        1268    -1.29041    -1.49124  0.00560054
        1269    -1.29065    -1.49108  0.00559835
        1270     -1.2909    -1.49092  0.00559617
        1271    -1.29115    -1.49077  0.00559397
        1272    -1.29139    -1.49061  0.00559177
        1273    -1.29162    -1.49045  0.00558956
        1274    -1.29183     -1.4903  0.00558735
        1275    -1.29202    -1.49014  0.00558513
        1276    -1.29219    -1.48999   0.0055829
        1277    -1.29233    -1.48983  0.00558068
        1278    -1.29242    -1.48968  0.00557845
        1279    -1.29249    -1.48952  0.00557622
        1280    -1.29252    -1.48937  0.00557398
        1281    -1.29251    -1.48922  0.00557175
        1282    -1.29247    -1.48906  0.00556952
        1283    -1.29238    -1.48891  0.00556729
        1284    -1.29225    -1.48876  0.00556506
        1285    -1.29208     -1.4886  0.00556283
        1286    -1.29186    -1.48845  0.00556061
        1287     -1.2916     -1.4883  0.00555839
        1288     -1.2913    -1.48815  0.00555618
        1289    -1.29095    -1.48799  0.00555397
        1290    -1.29056    -1.48784  0.00555178
        1291    -1.29011    -1.48769  0.00554959
        1292    -1.28961    -1.48753  0.00554741
        1293    -1.28908    -1.48738  0.00554524
        1294    -1.28849    -1.48723  0.00554309
        1295    -1.28784    -1.48707  0.00554094
        1296    -1.28715    -1.48692  0.00553882
        1297     -1.2864    -1.48676   0.0055367
        1298    -1.28559    -1.48661  0.00553461
        1299    -1.28472    -1.48645  0.00553253
        1300     -1.2838     -1.4863  0.00553047
        1301     -1.2828    -1.48614  0.00552843
        1302    -1.28175    -1.48598  0.00552641
        1303    -1.28062    -1.48583  0.00552442
        1304    -1.27943    -1.48567  0.00552245
        1305    -1.27817    -1.48551   0.0055205
        1306    -1.27683    -1.48535  0.00551859
        1307    -1.27543    -1.48519   0.0055167
        1308    -1.27393    -1.48503  0.00551485
        1309    -1.27238    -1.48486  0.00551303
        1310    -1.27074     -1.4847  0.00551124
        1311    -1.26904    -1.48454  0.00550949
        1312    -1.26725    -1.48437  0.00550778
        1313    -1.26539     -1.4842  0.00550611
        1314    -1.26346    -1.48404  0.00550448
        1315    -1.26145    -1.48387   0.0055029
        1316    -1.25937     -1.4837  0.00550136
        1317    -1.25723    -1.48352  0.00549987
        1318    -1.25503    -1.48335  0.00549843
